SCRUB_ITEM,weekday,year,UNIT_QTY
92,40,2020,1.0
92,41,2020,2.0
92,42,2020,5.0
92,43,2020,9.0
92,52,2020,1.0
92,53,2020,2.0
92,1,2021,3.0
92,2,2021,4.0
92,3,2021,2.0
92,6,2021,1.0
92,7,2021,1.0
92,8,2021,1.0
92,10,2021,1.0
92,16,2021,1.0
92,28,2021,1.0
92,30,2021,2.0
97,1,2018,1.0
97,2,2018,1.0
97,13,2018,1.0
97,14,2018,1.0
97,19,2018,4.0
97,20,2018,1.0
97,21,2018,3.0
97,22,2018,1.0
97,26,2018,4.0
97,31,2018,1.0
97,46,2018,2.0
97,47,2018,11.0
97,48,2018,70.0
97,49,2018,32.0
97,50,2018,31.0
97,51,2018,21.0
97,52,2018,14.0
97,1,2019,35.0
97,2,2019,19.0
97,3,2019,9.0
97,4,2019,5.0
97,5,2019,3.0
97,6,2019,3.0
97,7,2019,14.0
97,8,2019,4.0
97,9,2019,4.0
97,11,2019,1.0
97,12,2019,39.0
97,13,2019,19.0
97,14,2019,13.0
97,15,2019,21.0
97,16,2019,4.0
97,19,2019,-1.0
97,21,2019,-1.0
97,29,2019,2.0
97,30,2019,2.0
97,32,2019,2.0
97,34,2019,1.0
97,37,2019,25.0
97,38,2019,36.0
97,39,2019,34.0
97,40,2019,50.0
97,41,2019,50.0
97,42,2019,59.0
97,43,2019,44.0
97,44,2019,102.0
97,45,2019,21.0
97,46,2019,53.0
97,47,2019,38.0
97,48,2019,13.0
97,49,2019,59.0
97,50,2019,44.0
97,51,2019,46.0
97,52,2019,23.0
97,1,2020,12.0
97,2,2020,19.0
97,3,2020,14.0
97,4,2020,11.0
97,5,2020,20.0
97,6,2020,10.0
97,7,2020,15.0
97,8,2020,11.0
97,9,2020,22.0
97,10,2020,19.0
97,11,2020,12.0
97,12,2020,21.0
97,13,2020,34.0
97,14,2020,32.0
97,15,2020,19.0
97,16,2020,61.0
97,17,2020,45.0
97,21,2020,-5.0
97,22,2020,29.0
97,23,2020,50.0
97,24,2020,-6.0
97,28,2020,-1.0
97,29,2020,1.0
97,30,2020,25.0
97,31,2020,12.0
97,32,2020,24.0
97,33,2020,25.0
97,34,2020,33.0
97,35,2020,27.0
97,36,2020,51.0
97,37,2020,56.0
97,38,2020,56.0
97,39,2020,2.0
97,40,2020,55.0
97,41,2020,64.0
97,42,2020,94.0
97,43,2020,50.0
97,44,2020,-3.0
97,2,2021,4.0
97,3,2021,17.0
97,4,2021,15.0
97,5,2021,25.0
97,6,2021,17.0
97,7,2021,20.0
97,8,2021,26.0
97,9,2021,25.0
97,10,2021,46.0
97,11,2021,100.0
97,12,2021,53.0
97,13,2021,50.0
97,14,2021,59.0
97,15,2021,89.0
97,16,2021,72.0
97,17,2021,96.0
97,18,2021,75.0
97,19,2021,104.0
97,20,2021,58.0
97,21,2021,73.0
97,22,2021,39.0
97,23,2021,19.0
97,24,2021,28.0
97,25,2021,40.0
97,26,2021,36.0
97,27,2021,33.0
97,28,2021,47.0
97,29,2021,53.0
97,30,2021,40.0
97,31,2021,-3.0
33,1,2018,3.0
33,2,2018,1.0
33,7,2018,2.0
33,8,2018,1.0
33,9,2018,1.0
33,11,2018,2.0
33,12,2018,1.0
33,18,2018,1.0
33,23,2018,3.0
33,24,2018,1.0
33,36,2018,1.0
33,37,2018,13.0
33,38,2018,1.0
33,39,2018,0.0
33,40,2018,-1.0
33,44,2018,1.0
33,46,2018,5.0
33,47,2018,5.0
33,48,2018,9.0
33,49,2018,2.0
33,50,2018,1.0
33,5,2019,1.0
33,19,2019,1.0
33,22,2019,1.0
33,23,2019,2.0
33,24,2019,5.0
33,27,2019,1.0
33,29,2019,6.0
33,30,2019,3.0
33,32,2019,1.0
33,34,2019,1.0
33,35,2019,2.0
33,36,2019,-1.0
33,39,2019,1.0
33,40,2019,1.0
33,41,2019,1.0
33,42,2019,1.0
33,43,2019,3.0
33,44,2019,12.0
33,45,2019,7.0
33,46,2019,2.0
33,47,2019,3.0
33,48,2019,0.0
33,49,2019,1.0
33,50,2019,5.0
33,52,2019,1.0
33,3,2020,1.0
33,11,2020,1.0
33,12,2020,1.0
33,13,2020,3.0
33,16,2020,1.0
33,17,2020,1.0
33,19,2020,1.0
33,2,2021,4.0
33,3,2021,3.0
33,4,2021,3.0
33,5,2021,1.0
33,6,2021,2.0
33,8,2021,2.0
33,9,2021,4.0
33,10,2021,5.0
33,11,2021,5.0
33,12,2021,1.0
33,13,2021,2.0
33,14,2021,2.0
33,15,2021,2.0
33,16,2021,2.0
33,17,2021,5.0
33,18,2021,1.0
33,19,2021,5.0
33,20,2021,2.0
33,21,2021,3.0
33,22,2021,0.0
33,23,2021,5.0
33,24,2021,7.0
33,25,2021,14.0
33,26,2021,6.0
33,27,2021,5.0
33,28,2021,5.0
33,31,2021,0.0
31,1,2018,16.0
31,2,2018,8.0
31,3,2018,4.0
31,4,2018,2.0
31,5,2018,12.0
31,6,2018,24.0
31,7,2018,6.0
31,8,2018,39.0
31,9,2018,20.0
31,10,2018,16.0
31,11,2018,28.0
31,12,2018,13.0
31,13,2018,33.0
31,14,2018,20.0
31,15,2018,30.0
31,16,2018,27.0
31,17,2018,20.0
31,18,2018,8.0
31,19,2018,14.0
31,20,2018,23.0
31,21,2018,52.0
31,22,2018,86.0
31,23,2018,46.0
31,24,2018,23.0
31,25,2018,23.0
31,26,2018,28.0
31,27,2018,7.0
31,28,2018,20.0
31,29,2018,37.0
31,30,2018,21.0
31,31,2018,26.0
31,32,2018,16.0
31,33,2018,9.0
31,34,2018,19.0
31,35,2018,28.0
31,36,2018,12.0
31,37,2018,9.0
31,38,2018,12.0
31,39,2018,11.0
31,40,2018,6.0
31,41,2018,17.0
31,42,2018,21.0
31,43,2018,10.0
31,44,2018,6.0
31,45,2018,11.0
31,46,2018,7.0
31,47,2018,2.0
31,48,2018,7.0
31,49,2018,8.0
31,50,2018,12.0
31,51,2018,11.0
31,52,2018,6.0
31,1,2019,7.0
31,2,2019,9.0
31,3,2019,33.0
31,4,2019,13.0
31,5,2019,25.0
31,6,2019,15.0
31,7,2019,23.0
31,8,2019,2.0
31,9,2019,1.0
31,10,2019,7.0
31,11,2019,8.0
31,12,2019,10.0
31,13,2019,7.0
31,14,2019,12.0
31,15,2019,30.0
31,16,2019,32.0
31,17,2019,28.0
31,18,2019,26.0
31,19,2019,4.0
31,20,2019,11.0
31,21,2019,21.0
31,22,2019,27.0
31,23,2019,27.0
31,24,2019,22.0
31,25,2019,5.0
31,26,2019,9.0
31,27,2019,18.0
31,28,2019,27.0
31,29,2019,7.0
31,30,2019,7.0
31,31,2019,18.0
31,32,2019,22.0
31,33,2019,12.0
31,34,2019,8.0
31,35,2019,6.0
31,36,2019,21.0
31,37,2019,8.0
31,38,2019,5.0
31,39,2019,7.0
31,40,2019,1.0
31,41,2019,12.0
31,42,2019,5.0
31,43,2019,6.0
31,44,2019,10.0
31,45,2019,5.0
31,46,2019,3.0
31,47,2019,3.0
31,48,2019,8.0
31,49,2019,8.0
31,50,2019,13.0
31,51,2019,11.0
31,52,2019,2.0
31,1,2020,10.0
31,2,2020,13.0
31,3,2020,5.0
31,4,2020,5.0
31,5,2020,11.0
31,6,2020,1.0
31,7,2020,8.0
31,8,2020,6.0
31,9,2020,24.0
31,10,2020,19.0
31,11,2020,15.0
31,12,2020,6.0
31,13,2020,3.0
31,14,2020,35.0
31,15,2020,47.0
31,16,2020,45.0
31,17,2020,26.0
31,18,2020,33.0
31,19,2020,20.0
31,20,2020,30.0
31,21,2020,38.0
31,22,2020,47.0
31,23,2020,29.0
31,24,2020,52.0
31,25,2020,40.0
31,26,2020,36.0
31,27,2020,39.0
31,28,2020,20.0
31,29,2020,33.0
31,30,2020,37.0
31,31,2020,25.0
31,32,2020,24.0
31,33,2020,18.0
31,34,2020,19.0
31,35,2020,22.0
31,36,2020,14.0
31,37,2020,9.0
31,38,2020,5.0
31,39,2020,2.0
31,40,2020,14.0
31,41,2020,5.0
31,42,2020,14.0
31,43,2020,5.0
31,44,2020,4.0
31,45,2020,10.0
31,46,2020,13.0
31,47,2020,10.0
31,48,2020,2.0
31,49,2020,22.0
31,50,2020,8.0
31,51,2020,22.0
31,52,2020,9.0
31,53,2020,2.0
31,1,2021,4.0
31,2,2021,14.0
31,3,2021,15.0
31,4,2021,22.0
31,5,2021,31.0
31,6,2021,45.0
31,7,2021,21.0
31,8,2021,7.0
31,9,2021,17.0
31,10,2021,28.0
31,11,2021,43.0
31,12,2021,34.0
31,13,2021,41.0
31,14,2021,59.0
31,15,2021,35.0
31,16,2021,25.0
31,17,2021,42.0
31,18,2021,34.0
31,19,2021,53.0
31,20,2021,77.0
31,21,2021,55.0
31,26,2021,-1.0
31,29,2021,34.0
31,30,2021,92.0
31,31,2021,22.0
27,1,2018,7.0
27,2,2018,9.0
27,3,2018,10.0
27,4,2018,2.0
27,5,2018,2.0
27,6,2018,4.0
27,7,2018,6.0
27,8,2018,3.0
27,9,2018,1.0
27,11,2018,1.0
27,14,2018,3.0
27,15,2018,2.0
27,16,2018,3.0
27,17,2018,3.0
27,18,2018,1.0
27,19,2018,2.0
27,20,2018,2.0
27,21,2018,4.0
27,22,2018,3.0
27,23,2018,1.0
27,24,2018,5.0
27,25,2018,5.0
27,26,2018,1.0
27,27,2018,1.0
27,28,2018,10.0
27,29,2018,6.0
27,30,2018,3.0
27,31,2018,2.0
27,32,2018,4.0
27,33,2018,2.0
27,35,2018,5.0
27,36,2018,3.0
27,37,2018,5.0
27,38,2018,10.0
27,39,2018,3.0
27,40,2018,7.0
27,41,2018,13.0
27,42,2018,15.0
27,43,2018,17.0
27,44,2018,8.0
27,45,2018,15.0
27,46,2018,42.0
27,47,2018,13.0
27,48,2018,24.0
27,49,2018,25.0
27,50,2018,12.0
27,51,2018,11.0
27,52,2018,5.0
27,1,2019,10.0
27,2,2019,5.0
27,3,2019,14.0
27,4,2019,7.0
27,5,2019,8.0
27,6,2019,7.0
27,7,2019,9.0
27,8,2019,4.0
27,9,2019,4.0
27,10,2019,4.0
27,11,2019,4.0
27,12,2019,2.0
27,13,2019,5.0
27,15,2019,5.0
27,16,2019,1.0
27,17,2019,3.0
27,18,2019,4.0
27,19,2019,8.0
27,20,2019,2.0
27,21,2019,4.0
27,22,2019,1.0
27,23,2019,3.0
27,24,2019,0.0
27,25,2019,3.0
27,26,2019,1.0
27,30,2019,3.0
27,31,2019,7.0
27,33,2019,3.0
27,34,2019,8.0
27,35,2019,4.0
27,36,2019,9.0
27,37,2019,11.0
27,39,2019,6.0
27,40,2019,6.0
27,42,2019,7.0
27,43,2019,17.0
27,44,2019,19.0
27,45,2019,11.0
27,46,2019,0.0
27,47,2019,7.0
27,48,2019,4.0
27,49,2019,28.0
27,50,2019,15.0
27,51,2019,9.0
27,52,2019,7.0
27,1,2020,4.0
27,2,2020,4.0
27,3,2020,1.0
27,5,2020,1.0
27,7,2020,2.0
27,8,2020,3.0
27,9,2020,1.0
27,11,2020,1.0
27,13,2020,1.0
27,15,2020,1.0
27,16,2020,1.0
27,17,2020,2.0
27,18,2020,1.0
27,19,2020,5.0
27,20,2020,4.0
27,21,2020,4.0
27,22,2020,1.0
27,23,2020,13.0
27,24,2020,2.0
27,25,2020,2.0
27,26,2020,7.0
27,27,2020,8.0
27,28,2020,14.0
27,29,2020,3.0
27,30,2020,10.0
27,31,2020,3.0
27,32,2020,2.0
27,33,2020,4.0
27,34,2020,4.0
27,35,2020,7.0
27,36,2020,5.0
27,37,2020,14.0
27,38,2020,9.0
27,39,2020,14.0
27,40,2020,9.0
27,41,2020,12.0
27,42,2020,15.0
27,43,2020,17.0
27,44,2020,24.0
27,46,2020,3.0
27,51,2020,3.0
27,3,2021,11.0
27,4,2021,6.0
27,5,2021,19.0
27,6,2021,42.0
27,8,2021,0.0
27,10,2021,0.0
27,12,2021,-1.0
27,23,2021,2.0
27,24,2021,9.0
27,25,2021,7.0
27,26,2021,2.0
27,27,2021,13.0
27,28,2021,14.0
27,29,2021,7.0
27,30,2021,9.0
27,31,2021,9.0
24,1,2018,1.0
24,4,2018,2.0
24,6,2018,1.0
24,10,2018,5.0
24,11,2018,1.0
24,13,2018,1.0
24,14,2018,1.0
24,15,2018,1.0
24,16,2018,4.0
24,17,2018,4.0
24,18,2018,1.0
24,19,2018,2.0
24,20,2018,3.0
24,21,2018,1.0
24,23,2018,6.0
24,26,2018,1.0
24,27,2018,3.0
24,28,2018,2.0
24,29,2018,1.0
24,30,2018,7.0
24,31,2018,1.0
24,32,2018,4.0
24,33,2018,4.0
24,34,2018,5.0
24,35,2018,2.0
24,36,2018,5.0
24,37,2018,3.0
24,38,2018,4.0
24,39,2018,7.0
24,40,2018,6.0
24,41,2018,7.0
24,42,2018,15.0
24,43,2018,8.0
24,44,2018,8.0
24,45,2018,15.0
24,46,2018,16.0
24,47,2018,14.0
24,48,2018,19.0
24,49,2018,6.0
24,50,2018,9.0
24,51,2018,3.0
24,52,2018,4.0
24,1,2019,2.0
24,2,2019,5.0
24,4,2019,2.0
24,5,2019,3.0
24,6,2019,1.0
24,7,2019,1.0
24,8,2019,3.0
24,9,2019,2.0
24,10,2019,3.0
24,11,2019,2.0
24,12,2019,1.0
24,13,2019,1.0
24,14,2019,2.0
24,15,2019,3.0
24,16,2019,5.0
24,17,2019,4.0
24,18,2019,10.0
24,19,2019,3.0
24,20,2019,2.0
24,22,2019,3.0
24,23,2019,5.0
24,24,2019,2.0
24,25,2019,5.0
24,26,2019,7.0
24,27,2019,4.0
24,28,2019,10.0
24,29,2019,6.0
24,30,2019,4.0
24,31,2019,4.0
24,32,2019,10.0
24,33,2019,8.0
24,34,2019,18.0
24,35,2019,24.0
24,36,2019,58.0
24,37,2019,51.0
24,38,2019,54.0
24,39,2019,25.0
24,40,2019,52.0
24,41,2019,39.0
24,43,2019,26.0
24,44,2019,14.0
24,45,2019,6.0
24,46,2019,42.0
24,47,2019,40.0
24,48,2019,30.0
24,49,2019,44.0
24,50,2019,49.0
24,51,2019,22.0
24,52,2019,23.0
24,1,2020,2.0
24,2,2020,-1.0
24,3,2020,4.0
24,4,2020,3.0
24,5,2020,4.0
24,6,2020,-1.0
24,7,2020,-1.0
24,8,2020,1.0
24,10,2020,2.0
24,11,2020,3.0
24,12,2020,5.0
24,13,2020,12.0
24,14,2020,3.0
24,15,2020,6.0
24,26,2020,4.0
24,27,2020,7.0
24,28,2020,9.0
24,29,2020,13.0
24,30,2020,5.0
24,31,2020,8.0
24,32,2020,7.0
24,33,2020,11.0
24,34,2020,14.0
24,35,2020,24.0
24,36,2020,22.0
24,37,2020,12.0
24,39,2020,1.0
24,42,2020,9.0
24,8,2021,17.0
24,9,2021,13.0
24,10,2021,10.0
24,11,2021,18.0
24,12,2021,17.0
24,13,2021,22.0
24,14,2021,13.0
24,15,2021,9.0
24,16,2021,30.0
24,17,2021,11.0
24,18,2021,-1.0
24,20,2021,8.0
24,21,2021,8.0
24,22,2021,18.0
24,23,2021,5.0
24,24,2021,20.0
24,25,2021,22.0
24,26,2021,10.0
24,27,2021,22.0
24,28,2021,16.0
24,29,2021,25.0
24,30,2021,22.0
24,31,2021,24.0
21,1,2018,1.0
21,47,2018,1.0
21,48,2018,8.0
21,49,2018,1.0
21,50,2018,4.0
21,52,2018,2.0
21,1,2019,1.0
21,3,2019,1.0
21,6,2019,1.0
21,9,2019,2.0
21,10,2019,3.0
21,11,2019,3.0
21,12,2019,2.0
21,13,2019,4.0
21,15,2019,1.0
21,16,2019,3.0
21,17,2019,7.0
21,18,2019,5.0
21,20,2019,1.0
21,22,2019,2.0
21,23,2019,4.0
21,24,2019,2.0
21,26,2019,4.0
21,27,2019,13.0
21,28,2019,16.0
21,29,2019,0.0
21,30,2019,2.0
21,31,2019,1.0
21,32,2019,-1.0
21,34,2019,1.0
21,35,2019,1.0
21,36,2019,3.0
21,37,2019,1.0
21,38,2019,2.0
21,41,2019,1.0
21,42,2019,1.0
21,43,2019,1.0
21,44,2019,2.0
21,46,2019,2.0
21,4,2020,1.0
21,5,2020,1.0
21,6,2020,5.0
21,7,2020,1.0
21,9,2020,1.0
21,10,2020,1.0
21,11,2020,2.0
21,12,2020,3.0
21,13,2020,4.0
21,14,2020,5.0
21,15,2020,6.0
21,17,2020,-1.0
21,18,2020,19.0
21,20,2020,0.0
21,21,2020,13.0
21,22,2020,9.0
21,23,2020,10.0
21,24,2020,4.0
21,25,2020,3.0
21,26,2020,2.0
21,27,2020,3.0
21,28,2020,3.0
21,30,2020,-1.0
21,32,2020,8.0
21,33,2020,2.0
21,34,2020,2.0
21,35,2020,1.0
21,36,2020,4.0
21,37,2020,1.0
21,38,2020,4.0
21,39,2020,5.0
21,40,2020,6.0
21,41,2020,1.0
21,42,2020,7.0
21,43,2020,7.0
21,44,2020,2.0
21,45,2020,4.0
21,46,2020,4.0
21,47,2020,9.0
21,48,2020,1.0
21,49,2020,13.0
21,50,2020,10.0
21,51,2020,9.0
21,52,2020,5.0
21,53,2020,9.0
21,2,2021,2.0
21,4,2021,-1.0
21,5,2021,2.0
21,6,2021,6.0
21,7,2021,8.0
21,8,2021,11.0
21,9,2021,7.0
21,10,2021,0.0
21,11,2021,8.0
21,12,2021,12.0
21,13,2021,13.0
21,14,2021,-1.0
21,15,2021,20.0
21,16,2021,2.0
21,17,2021,16.0
21,18,2021,3.0
21,19,2021,5.0
21,20,2021,8.0
21,21,2021,2.0
21,22,2021,6.0
21,23,2021,4.0
21,24,2021,9.0
21,25,2021,5.0
21,26,2021,1.0
21,27,2021,3.0
21,28,2021,4.0
21,29,2021,6.0
21,30,2021,6.0
21,31,2021,7.0
19,1,2018,1.0
19,2,2018,3.0
19,3,2018,1.0
19,4,2018,1.0
19,7,2018,1.0
19,9,2018,1.0
19,11,2018,5.0
19,12,2018,5.0
19,13,2018,1.0
19,14,2018,1.0
19,18,2018,1.0
19,19,2018,1.0
19,20,2018,1.0
19,21,2018,1.0
19,27,2018,2.0
19,38,2018,2.0
19,39,2018,3.0
19,41,2018,9.0
19,42,2018,5.0
19,43,2018,6.0
19,44,2018,3.0
19,45,2018,5.0
19,46,2018,16.0
19,47,2018,12.0
19,48,2018,17.0
19,49,2018,4.0
19,50,2018,6.0
19,51,2018,1.0
19,52,2018,1.0
19,1,2019,2.0
19,2,2019,1.0
19,3,2019,1.0
19,4,2019,1.0
19,5,2019,1.0
19,6,2019,1.0
19,8,2019,1.0
19,12,2019,1.0
19,14,2019,1.0
19,22,2019,1.0
19,23,2019,3.0
19,24,2019,2.0
19,25,2019,1.0
19,26,2019,1.0
19,27,2019,1.0
19,28,2019,2.0
19,29,2019,3.0
19,30,2019,2.0
19,31,2019,2.0
19,32,2019,1.0
19,35,2019,2.0
19,36,2019,3.0
19,37,2019,1.0
19,38,2019,1.0
19,39,2019,2.0
19,40,2019,1.0
19,41,2019,1.0
19,42,2019,3.0
19,43,2019,2.0
19,44,2019,9.0
19,45,2019,2.0
19,46,2019,8.0
19,47,2019,3.0
19,48,2019,6.0
19,49,2019,3.0
19,50,2019,5.0
19,52,2019,2.0
19,1,2020,1.0
19,2,2020,-1.0
19,4,2020,3.0
19,5,2020,1.0
19,6,2020,2.0
19,7,2020,2.0
19,10,2020,3.0
19,12,2020,1.0
19,13,2020,5.0
19,14,2020,8.0
19,15,2020,1.0
19,16,2020,5.0
19,18,2020,2.0
19,19,2020,4.0
19,21,2020,4.0
19,22,2020,5.0
19,23,2020,3.0
19,32,2020,6.0
19,38,2020,-1.0
19,46,2020,4.0
19,49,2020,-1.0
19,7,2021,7.0
19,8,2021,1.0
19,9,2021,5.0
19,10,2021,0.0
19,11,2021,1.0
19,12,2021,1.0
19,13,2021,2.0
19,14,2021,2.0
19,15,2021,4.0
19,16,2021,5.0
19,22,2021,3.0
19,23,2021,0.0
19,24,2021,11.0
19,25,2021,22.0
16,1,2018,1.0
16,7,2018,1.0
16,9,2018,1.0
16,12,2018,3.0
16,17,2018,1.0
16,24,2018,2.0
16,31,2018,1.0
16,37,2018,1.0
16,38,2018,2.0
16,39,2018,2.0
16,42,2018,2.0
16,45,2018,1.0
16,48,2018,13.0
16,51,2018,2.0
16,52,2018,2.0
16,8,2019,1.0
16,11,2019,2.0
16,13,2019,2.0
16,17,2019,2.0
16,18,2019,1.0
16,19,2019,1.0
16,23,2019,1.0
16,28,2019,1.0
16,29,2019,1.0
16,31,2019,1.0
16,49,2019,1.0
16,50,2019,2.0
16,51,2019,3.0
16,52,2019,4.0
16,2,2020,1.0
16,3,2020,2.0
16,4,2020,2.0
16,5,2020,1.0
16,7,2020,1.0
16,12,2020,1.0
16,14,2020,1.0
16,18,2020,4.0
16,20,2020,11.0
16,21,2020,4.0
16,22,2020,-4.0
16,23,2020,30.0
16,24,2020,9.0
16,25,2020,4.0
16,26,2020,10.0
16,27,2020,9.0
16,28,2020,9.0
16,29,2020,6.0
16,30,2020,12.0
16,31,2020,16.0
16,32,2020,11.0
16,33,2020,3.0
16,34,2020,14.0
16,35,2020,7.0
16,36,2020,4.0
16,37,2020,9.0
16,38,2020,11.0
16,39,2020,7.0
16,40,2020,13.0
16,41,2020,18.0
16,42,2020,17.0
16,43,2020,13.0
16,44,2020,4.0
16,45,2020,15.0
16,46,2020,38.0
16,47,2020,44.0
16,48,2020,23.0
16,49,2020,57.0
16,50,2020,77.0
16,52,2020,-2.0
16,5,2021,21.0
16,6,2021,36.0
16,12,2021,46.0
16,13,2021,41.0
16,14,2021,83.0
16,15,2021,53.0
16,16,2021,33.0
16,17,2021,57.0
16,18,2021,40.0
16,19,2021,73.0
16,20,2021,50.0
16,21,2021,76.0
16,22,2021,4.0
16,23,2021,2.0
16,24,2021,30.0
16,25,2021,85.0
16,26,2021,8.0
16,27,2021,15.0
16,28,2021,3.0
16,29,2021,9.0
16,30,2021,4.0
10,1,2018,1.0
10,2,2018,3.0
10,4,2018,1.0
10,8,2018,2.0
10,9,2018,1.0
10,36,2018,2.0
10,37,2018,1.0
10,38,2018,3.0
10,39,2018,3.0
10,40,2018,1.0
10,42,2018,1.0
10,43,2018,1.0
10,49,2018,-1.0
10,35,2019,3.0
10,36,2019,5.0
10,38,2019,1.0
10,39,2019,5.0
10,40,2019,1.0
10,41,2019,1.0
10,42,2019,4.0
10,43,2019,5.0
10,44,2019,5.0
10,45,2019,6.0
10,46,2019,1.0
10,48,2019,2.0
10,32,2020,2.0
10,36,2020,1.0
10,38,2020,2.0
10,39,2020,1.0
10,40,2020,2.0
10,41,2020,5.0
10,42,2020,3.0
10,43,2020,2.0
10,27,2021,1.0
10,28,2021,1.0
10,29,2021,1.0
10,30,2021,0.0
7,1,2018,1.0
7,14,2018,1.0
7,16,2018,1.0
7,45,2018,2.0
7,48,2018,2.0
7,49,2018,1.0
7,50,2018,1.0
7,14,2019,2.0
7,16,2019,2.0
7,18,2019,5.0
7,19,2019,4.0
7,23,2019,2.0
7,24,2019,1.0
7,27,2019,3.0
7,28,2019,3.0
7,29,2019,2.0
7,31,2019,2.0
7,32,2019,1.0
7,51,2019,3.0
7,52,2019,1.0
7,5,2020,1.0
7,7,2020,1.0
7,9,2020,1.0
7,10,2020,1.0
7,12,2020,2.0
7,13,2020,7.0
7,14,2020,9.0
7,15,2020,10.0
7,16,2020,2.0
7,17,2020,11.0
7,18,2020,10.0
7,19,2020,1.0
7,20,2020,-1.0
7,27,2020,12.0
7,28,2020,13.0
7,31,2020,4.0
7,32,2020,1.0
7,33,2020,2.0
7,34,2020,9.0
7,35,2020,4.0
7,41,2020,3.0
7,42,2020,1.0
7,43,2020,4.0
7,44,2020,8.0
7,45,2020,7.0
7,46,2020,9.0
7,47,2020,1.0
7,48,2020,6.0
7,49,2020,5.0
7,50,2020,15.0
7,51,2020,7.0
7,53,2020,4.0
7,2,2021,2.0
7,9,2021,2.0
7,10,2021,2.0
7,12,2021,6.0
7,13,2021,1.0
7,14,2021,11.0
7,15,2021,6.0
7,16,2021,8.0
7,17,2021,1.0
7,18,2021,14.0
7,19,2021,11.0
7,20,2021,12.0
7,21,2021,18.0
7,22,2021,36.0
7,23,2021,14.0
7,24,2021,10.0
7,25,2021,7.0
7,26,2021,1.0
7,27,2021,10.0
7,28,2021,4.0
7,29,2021,0.0
7,30,2021,4.0
7,31,2021,2.0
94,1,2018,3.0
94,2,2018,1.0
94,3,2018,0.0
94,4,2018,3.0
94,5,2018,1.0
94,7,2018,3.0
94,8,2018,2.0
94,9,2018,6.0
94,10,2018,4.0
94,11,2018,8.0
94,12,2018,12.0
94,13,2018,4.0
94,14,2018,3.0
94,15,2018,8.0
94,16,2018,14.0
94,17,2018,27.0
94,18,2018,11.0
94,19,2018,25.0
94,20,2018,5.0
94,21,2018,26.0
94,22,2018,0.0
94,24,2018,5.0
94,26,2018,4.0
94,27,2018,4.0
94,28,2018,18.0
94,29,2018,3.0
94,30,2018,7.0
94,31,2018,8.0
94,33,2018,3.0
94,34,2018,1.0
94,39,2018,14.0
94,40,2018,2.0
94,41,2018,1.0
94,42,2018,1.0
94,43,2018,2.0
94,44,2018,1.0
94,45,2018,2.0
94,50,2018,2.0
94,51,2018,3.0
94,52,2018,3.0
94,1,2019,3.0
94,3,2019,4.0
94,4,2019,7.0
94,5,2019,7.0
94,6,2019,8.0
94,7,2019,5.0
94,8,2019,6.0
94,9,2019,10.0
94,10,2019,12.0
94,11,2019,12.0
94,12,2019,25.0
94,13,2019,20.0
94,14,2019,14.0
94,15,2019,22.0
94,16,2019,31.0
94,17,2019,16.0
94,18,2019,25.0
94,19,2019,60.0
94,20,2019,29.0
94,21,2019,20.0
94,22,2019,53.0
94,23,2019,69.0
94,24,2019,52.0
94,25,2019,16.0
94,26,2019,23.0
94,27,2019,28.0
94,28,2019,88.0
94,29,2019,31.0
94,30,2019,16.0
94,31,2019,18.0
94,32,2019,11.0
94,33,2019,12.0
94,34,2019,8.0
94,35,2019,10.0
94,36,2019,11.0
94,37,2019,10.0
94,38,2019,9.0
94,39,2019,8.0
94,40,2019,3.0
94,41,2019,6.0
94,42,2019,6.0
94,43,2019,3.0
94,44,2019,4.0
94,45,2019,4.0
94,46,2019,3.0
94,47,2019,7.0
94,48,2019,2.0
94,49,2019,5.0
94,50,2019,7.0
94,51,2019,4.0
94,52,2019,3.0
94,2,2020,5.0
94,3,2020,2.0
94,4,2020,3.0
94,5,2020,6.0
94,6,2020,5.0
94,7,2020,9.0
94,8,2020,7.0
94,9,2020,8.0
94,10,2020,7.0
94,11,2020,17.0
94,12,2020,13.0
94,13,2020,95.0
94,14,2020,64.0
94,15,2020,120.0
94,16,2020,91.0
94,17,2020,74.0
94,18,2020,64.0
94,19,2020,41.0
94,20,2020,12.0
94,21,2020,83.0
94,22,2020,15.0
94,23,2020,43.0
94,24,2020,57.0
94,25,2020,11.0
94,26,2020,70.0
94,27,2020,74.0
94,28,2020,28.0
94,29,2020,0.0
94,30,2020,6.0
94,31,2020,11.0
94,32,2020,-1.0
94,34,2020,-1.0
94,37,2020,-1.0
94,38,2020,5.0
94,39,2020,6.0
94,40,2020,4.0
94,41,2020,5.0
94,42,2020,4.0
94,43,2020,6.0
94,44,2020,4.0
94,45,2020,6.0
94,46,2020,6.0
94,47,2020,5.0
94,49,2020,14.0
94,50,2020,12.0
94,51,2020,15.0
94,53,2020,1.0
94,1,2021,26.0
94,2,2021,12.0
94,3,2021,6.0
94,4,2021,12.0
94,5,2021,19.0
94,6,2021,12.0
94,7,2021,20.0
94,8,2021,12.0
94,9,2021,39.0
94,10,2021,17.0
94,11,2021,28.0
94,12,2021,53.0
94,13,2021,46.0
94,14,2021,72.0
94,15,2021,85.0
94,16,2021,51.0
94,17,2021,97.0
94,18,2021,14.0
94,20,2021,-1.0
94,22,2021,-1.0
94,24,2021,6.0
